,Unnamed: 0,id,song_title,artist,mp3,genre,votes,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
692,36,6Wbjfa2ak6ynbaDf2DFdpL,Flint Hill Special,Flatt & Scruggs,https://p.scdn.co/mp3-preview/96e51ce80e4fc089ade57bd5e8650b3ee38ef079?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.338,0.656,8,-8.56,1,0.0301,0.254,0.823,0.0508,0.976,157.48,165093,4
693,37,1t3Ecv2C0bmTr29vhykXDQ,Mountain Rosalie,The Kody Norris Show,https://p.scdn.co/mp3-preview/44e4dfcf7ddba4d6a8993d8b2000ef0830e80d5f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.601,0.755,11,-7.975,1,0.0338,0.318,0.0,0.109,0.961,124.938,153384,4
694,38,1ckFSTIyJECBMf9PX0Ezhc,Play By Your Own Rules,Sam Bush,https://p.scdn.co/mp3-preview/ac29e77d82417fdeffad24dab019105c855219a0?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.608,0.735,7,-7.645,1,0.0368,0.81,0.000127,0.116,0.659,116.903,211160,4
695,39,36H1H899AIrgTbas1gN1pY,Just Like Leaving - Acoustic,Bella White,https://p.scdn.co/mp3-preview/288de6c5927aaabd7c518c57fe363ae1f95fba75?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.743,0.137,0,-10.225,1,0.0399,0.932,4.12e-05,0.113,0.492,115.126,188940,4
696,40,56xBiRC5zcb1Hvhnek8m1u,1901: A Canyon Odyssey,The Infamous Stringdusters,https://p.scdn.co/mp3-preview/744b65b7db900278d29cc600927e2e0e861041fe?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.503,0.731,11,-6.113,1,0.0303,0.526,0.0015,0.12,0.746,115.934,275973,4
697,41,2BILtHPNKX2fRaT2g9W9rI,Water's High and Rising,Pert Near Sandstone,https://p.scdn.co/mp3-preview/42caad55a2b005d2f694b834c650c28a2de6e440?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.583,0.749,7,-7.563,1,0.0295,0.461,5.1e-05,0.0983,0.731,128.261,255440,4
698,42,16qWzI1QcflMLN8tjyLOqn,Lights Along the River,The Mallett Brothers Band,https://p.scdn.co/mp3-preview/b404dc7774eea28c13d4ee5f85eba856062f9c3c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.538,0.611,7,-8.792,1,0.0305,0.726,0.000891,0.112,0.341,115.361,182554,4
699,43,2pWLzxRYMR53uC95fRzJbe,Mighty River,Railroad Earth,https://p.scdn.co/mp3-preview/7685a2c0265d17be9a4556ea0ba45b5e4ae52fb9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.556,0.803,2,-4.586,1,0.0262,0.287,0.00017,0.257,0.759,95.663,328627,4
700,44,1pWdkihXuQ7i2xTdSWhmda,Brighter Every Day,Trout Steak Revival,https://p.scdn.co/mp3-preview/578743666aa3c83c5e44d3a70b1a0a84466378d3?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.412,0.404,11,-10.972,1,0.0293,0.501,0.000345,0.0999,0.402,146.235,221027,4
701,45,67K8rRz164aaev4jZe7WwD,Home,Trout Steak Revival,https://p.scdn.co/mp3-preview/4255570d3b10d607c6e718991eb3c23384fe5f11?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.489,0.539,1,-8.901,0,0.0301,0.797,0.0084,0.109,0.359,147.025,293139,4
702,46,6se4sK4ZbkNgOJUkmszbxX,Rocky Top,The Osborne Brothers,https://p.scdn.co/mp3-preview/67cbbb322ec66b51e1450ce1ec0be9736a9e4c3a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.551,0.557,4,-8.514,1,0.0298,0.14,0.000129,0.333,0.93,156.805,161227,4
703,47,33F1KvG1pmj5kIgx4fRZWv,Get Up John,Kentucky Thunder,https://p.scdn.co/mp3-preview/7c8e2970a1d0109058ddd62ddcddfb5b311e0035?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.367,0.842,2,-7.752,1,0.0317,0.0239,0.926,0.113,0.934,154.346,246027,4
704,48,1kDmlwmcDxHS4KSvNQeyg8,From The Dust,Megan Brown,https://p.scdn.co/mp3-preview/67a1b8915838c753cd3359285b88b480ce619ed2?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.619,0.19,1,-12.913,1,0.0324,0.774,5.42e-06,0.118,0.344,124.582,188461,4
705,49,1ABTia5xv1oYxqL5EFbf43,Senor (Tales Of Yankee Power),Tim O'Brien,https://p.scdn.co/mp3-preview/a4d432270fc49b87a237ddf8979ab60895148e2c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.693,0.409,7,-12.553,0,0.0318,0.744,2.26e-05,0.11,0.73,105.336,242760,4
706,50,6sYdf0d7IaX848f5UChyij,Shady Grove,Doc Watson,https://p.scdn.co/mp3-preview/27440f6a862c97361d5da4d4e2ce502edbcf7ba6?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.585,0.529,3,-12.003,0,0.0291,0.644,0.0131,0.0795,0.938,133.075,179333,4
707,51,4cBEspuS2ksy4Cgdb1GkpA,"Choctaw Hayride - Live From The Louisville Palace, Kentucky / 2002",Alison Krauss & Union Station,https://p.scdn.co/mp3-preview/45272196cc710e93e03af084f48150fd0e0d67e4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.401,0.77,4,-9.842,0,0.0347,0.057,0.0149,0.71,0.594,141.311,205293,4
708,52,1jeODraCfmYPsu53v6nw1c,Scared to Stay,Clyde and the Milltailers,https://p.scdn.co/mp3-preview/edcc71f9506a87872260e17d9201b8238dd03040?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.39,0.574,7,-8.764,1,0.0317,0.335,0.000229,0.168,0.836,148.411,142297,4
709,53,36KsC1EYiD6qQJ6ShBLwPW,Wheel on the Water,The Lil Smokies,https://p.scdn.co/mp3-preview/e7a6b7836e6ee14f4c93b25efd4a434d03493c7a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.456,0.578,6,-7.65,0,0.0451,0.443,0.000749,0.206,0.258,163.169,204211,3
710,54,3334xWYH9iixSh7udvlrKE,River Fool,Ian Noe,https://p.scdn.co/mp3-preview/672e2fd170c882bd60cd05076dd90294262249bc?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.418,0.465,1,-9.812,1,0.0297,0.649,0.000299,0.106,0.691,140.608,185293,4
711,55,67bc0k8oAuIprA3X0xzWdQ,Half Moon Rising,Yonder Mountain String Band,https://p.scdn.co/mp3-preview/d6e9b5f2a739009372690549a5deb0c8586cc222?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.449,0.495,9,-8.82,1,0.0431,0.749,6.51e-06,0.371,0.676,198.017,271080,4
712,56,1BrS9cy4zHpXYq9oVYQJF5,Blue Ridge Cabin Home,Flatt & Scruggs,https://p.scdn.co/mp3-preview/1cf690d4016033bca53ea1fead84f6a4788552d2?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.61,0.512,10,-9.256,1,0.0322,0.628,0.000548,0.221,0.884,125.988,175800,4
713,57,1C9mOQ6HSKGtF9SZYMAnji,Some Early Morning,Dan Tyminski,https://p.scdn.co/mp3-preview/24873a27255596fbf7f0be7c78f91e81f41c6284?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.493,0.422,0,-9.062,1,0.0294,0.766,0.0,0.176,0.541,160.958,269667,4
714,58,1jEyZKOy0QYrJtAbWiLmb0,Fortunes,The Lil Smokies,https://p.scdn.co/mp3-preview/59f64137b098e717807a6b85f15cfdbe95d3349b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.313,0.663,7,-4.664,1,0.0315,0.424,0.000256,0.313,0.458,156.339,247394,4
715,59,687SHqnUp3yGfGiuwgE2WG,Know It All,Billy Strings,https://p.scdn.co/mp3-preview/b877f67bfa7619cb324c99b5206ed93daa1ec9a5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.576,0.762,0,-6.518,0,0.0317,0.419,0.000205,0.317,0.716,126.848,205440,4
716,60,4hloQEApxIXnB66RSrdtXn,She Left Me Standing On the Mountain,Jim & Jesse,https://p.scdn.co/mp3-preview/827f4165c656d3d4f6a2de403048ef47f6322723?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.644,0.686,7,-7.253,1,0.0303,0.435,1.21e-05,0.485,0.951,125.151,129360,4
717,61,6AKYhRh9Oz1nzscR5kZS7T,Victory,Trampled by Turtles,https://p.scdn.co/mp3-preview/c66d0ad71defdbd360740e7e0c5f1d6020895db0?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.454,0.719,9,-7.74,1,0.0326,0.28,0.00209,0.089,0.594,121.548,237000,4
718,62,3Q7MbMK0z9Sn7konorvnsZ,Take Me as I Am,Mile Twelve,https://p.scdn.co/mp3-preview/ac223af1b098173c216061ba41df00c99a4627ba?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.593,0.453,5,-9.822,1,0.0295,0.566,0.000821,0.113,0.594,130.152,234013,4
719,63,66rH0YhjRwi2JUhjRKWqoT,40 Miles from Denver,Yonder Mountain String Band,https://p.scdn.co/mp3-preview/66b54436923bed89a5c7d4af54a576086f6a1e2d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.631,0.548,7,-8.886,1,0.0275,0.81,0.0193,0.272,0.622,108.004,226587,4
720,64,1avQ2x0WLb4l0wENRWSras,Black-Eyed Susan,Town Mountain,https://p.scdn.co/mp3-preview/6b1726f85976e0c12c0cddfe93eff775a300fde2?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.369,0.44,2,-11.16,1,0.031,0.856,0.184,0.0434,0.333,102.194,221960,4
721,65,5L1BHZ2uApRTpP95yGykjv,Gallows Pole,Willie Watson,https://p.scdn.co/mp3-preview/c084537d140e288a2a7d4e5854d610ec110c433e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.318,0.153,3,-12.97,1,0.0397,0.831,0.0263,0.126,0.324,188.243,246147,4
722,66,6Q4GtzdnpQohD8JtEzRW1R,The Wolves,Watchhouse,https://p.scdn.co/mp3-preview/4738755a89d0b6c2357a3f481e9f98ca1cc75361?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.588,0.34,2,-14.21,1,0.0372,0.858,0.0556,0.129,0.333,78.119,245653,4
723,67,34BWpnW5DBSf8dp4PCy2eD,East Kentucky Blues,Larry Cordle,https://p.scdn.co/mp3-preview/61d0deaa6be7a067cb0951dc5b2d648cd083ca9c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.526,0.589,10,-5.877,1,0.0328,0.725,1.25e-06,0.0969,0.705,151.67,203120,4
724,68,73eMTJupmeGSxjZOvd8JwJ,Bowling Green,Sam Bush,https://p.scdn.co/mp3-preview/a88375efb5b7415f8a7a477d712f490aac8b2176?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.62,0.762,2,-6.824,1,0.0324,0.613,2.3e-06,0.0943,0.745,110.463,212440,4
725,69,3cGblMVSNAG6UgIsro3kQ0,Take The Journey,Molly Tuttle,https://p.scdn.co/mp3-preview/6931b5b628742c10b85711e69e0d0cbf58fa3ca9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.569,0.675,0,-8.012,0,0.0349,0.115,0.000965,0.236,0.384,121.705,162674,4
726,70,3cCNoXNE1G8zI81UdnIiiF,Buffalo Gals,Aubrey Haynie,https://p.scdn.co/mp3-preview/bd6843fc45fcd8d0764b3c4a5df80226273fbbb5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.492,0.841,9,-7.635,1,0.0322,0.16,0.929,0.329,0.942,142.316,196160,4
727,71,1m8kkHxWQLM3UYIUk6HNcG,Flyin' High,The Wooks,https://p.scdn.co/mp3-preview/4f71b0b564b2e46594d7a001f25fe1d69dae218a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.37,0.488,9,-7.279,1,0.0357,0.605,0.0,0.154,0.466,175.579,216920,4
728,72,72HeZwtuPmqmj2bilZI4U5,"Rivers, Rains and Runaway Trains",Balsam Range,https://p.scdn.co/mp3-preview/dfaef7df71993b55ba52b199a8f00c08563094d1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.609,0.695,7,-7.615,1,0.0302,0.184,0.0001,0.273,0.517,115.102,179086,4
729,73,71aoPq0Cez3dtsSMXJHqXI,Long Way To Go,Railroad Earth,https://p.scdn.co/mp3-preview/327fe4178fb5a4c5d83fe87a02a95b77d56cd911?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.651,0.877,7,-6.35,1,0.0451,0.0364,0.00177,0.0763,0.833,126.116,270947,4
730,74,3c3N84MHfjefLBz7G1Z8Gf,Colorado River,Trout Steak Revival,https://p.scdn.co/mp3-preview/fdcfc3c555a2f4daa3688132e649e07f077634e9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.47,0.666,0,-8.179,1,0.0283,0.212,0.000227,0.11,0.734,128.299,181320,4
731,75,348k0fvTj8lMXdkUR7mJZ4,Watch It Fall,Billy Strings,https://p.scdn.co/mp3-preview/1ac5d072c719c6e2a46ce46e2ad4fdbea373259f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.562,0.646,4,-8.831,1,0.0293,0.77,0.0067,0.268,0.655,117.174,276973,4
732,76,705uZuklK6EfEJVeE7qIoW,Let It Ride,The Wooks,https://p.scdn.co/mp3-preview/d0b68aadaadf552605bfaf83d5d3c1d535ec6aff?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.628,0.557,2,-9.93,0,0.0308,0.637,0.0,0.0695,0.792,160.029,241373,4
733,77,3b2Ph5pbTDpzafQ4Ol8N0m,Long Hot Summer Days,John Hartford,https://p.scdn.co/mp3-preview/7a007acb1ba6230c58d9bd1d18ce4e21818b574a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.591,0.177,9,-17.299,1,0.0811,0.926,0.00106,0.294,0.522,70.959,288760,4
734,78,63tRnih5MppW0SgTopkjYC,Banjo Signal,Don Reno,https://p.scdn.co/mp3-preview/3a0c53b341606c8f8e1eb4bf59dfbb18b42bbc97?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.39,0.849,7,-9.701,1,0.0331,0.368,0.89,0.978,0.972,153.042,128600,4
735,79,25VCNz70Pq90XTq1tfdSPD,Mary Jane's Last Breakdown,Keller & The Keels,https://p.scdn.co/mp3-preview/2ac196c14558df6d093b0b00b90c0895510c459b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.536,0.494,7,-10.163,1,0.0388,0.573,0.000292,0.131,0.469,118.092,279267,4
736,80,106wS7RzQ57SwzGuWr6KtJ,California,The Lil Smokies,https://p.scdn.co/mp3-preview/fbdcc9f54647b1024da1f561843cbce4be6b58ed?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.525,0.571,0,-8.769,1,0.0312,0.248,0.000922,0.308,0.501,138.716,297920,4
737,81,4YG8qA4TCXUuWSvPS0A7bJ,Beautiful Flowers,Watchhouse,https://p.scdn.co/mp3-preview/60b0bdd8868c90f8b36dbf0cb7f2a2c784a41fc1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.611,0.174,1,-11.53,1,0.0312,0.91,0.000235,0.102,0.295,89.786,218560,4
738,82,2Du6IbzikdqDOSYLJQwT12,The Ballad of Jed Clampett (with The Foggy Mountain Boys),Lester Flatt,https://p.scdn.co/mp3-preview/4f378a746037e6cec314d073943d20bd196d602c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.546,0.537,9,-11.833,1,0.0352,0.22,0.000152,0.375,0.941,136.951,123000,4
739,83,10clXWnF1WxfpWhuiHGZfx,Mountain,Kitchen Dwellers,https://p.scdn.co/mp3-preview/6dce04630ffff5f0a971bf7ec3aca4ba8318e73a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.583,0.63,0,-11.301,1,0.0353,0.459,0.115,0.285,0.662,150.064,297640,4
740,84,6ybEb2T8DhIR2K3DpEvpTe,Redbird,Cadillac Sky,https://p.scdn.co/mp3-preview/b946f01269112c82ee27c3f71d7e0216fbd945a9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.457,0.638,0,-8.111,0,0.0292,0.268,4.27e-05,0.119,0.589,164.037,346173,4
741,85,11TmWrHkxwtVcCtEdAXjJA,Daylight,Watchhouse,https://p.scdn.co/mp3-preview/c99eb072407e1206222f15fb9d096f4781401799?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.582,0.371,2,-9.585,0,0.028,0.912,0.00784,0.108,0.163,128.756,193533,4
742,86,3XwksAp7dHjpvg7IPGxCXf,The Heretic,Clyde and the Milltailers,https://p.scdn.co/mp3-preview/064ce507128a364fa0c4953cd24e4f2283764932?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.688,0.85,5,-4.471,1,0.0271,0.636,0.00663,0.5,0.743,120.997,161218,4
743,87,657Rif2lGuo3qUYGXds8vM,She Took the Tennessee River,Special Consensus,https://p.scdn.co/mp3-preview/d8067d21e502aa5e82ecd0a2af24054f8a86b985?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.562,0.751,9,-6.859,1,0.0424,0.645,0.0,0.177,0.82,152.883,204680,4
744,88,13qK2Af7xUBwIVZF57MYM5,Shallow Grave,The Steeldrivers,https://p.scdn.co/mp3-preview/0be1b560b687931d9ec12a79fd665410bbdf4939?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.45,0.788,11,-5.234,0,0.0319,0.808,2.23e-05,0.151,0.76,176.113,174573,4
745,89,5LfDOTMc5zVt3RLvLkme3L,Angel Of The Night,The Steeldrivers,https://p.scdn.co/mp3-preview/86411b8a1cc88ed4edab6706348163809674e216?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.517,0.737,0,-5.737,1,0.0322,0.567,0.00069,0.19,0.831,122.783,239200,4
746,90,4bb6isJQPtNxO82a1gtHno,Run or Die,Greensky Bluegrass,https://p.scdn.co/mp3-preview/d95c7a631025d1f8e686e6fd39a22419a251f8cb?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.471,0.727,4,-7.583,0,0.032,0.581,4.65e-05,0.147,0.704,133.118,255722,4
747,91,59OcOolqBMJtRxcko73IwH,Cripple Creek,Flatt & Scruggs,https://p.scdn.co/mp3-preview/148600b1a2afed0248de87f102f16be47c696e08?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.425,0.914,9,-6.931,1,0.0367,0.242,0.961,0.136,0.965,134.624,126053,4
748,92,1GLZQflONWqIj3hiJDXmxO,The Price,The Steeldrivers,https://p.scdn.co/mp3-preview/4444f62229fac9f896290bc308c4508219c09059?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.472,0.72,9,-5.696,1,0.0344,0.684,0.00237,0.097,0.551,84.604,248240,4
749,93,6mtJ9NK0YjqMDvSv15N1T1,Merely Avoiding,Greensky Bluegrass,https://p.scdn.co/mp3-preview/2374ac786d43307e9e7f482c4f8f911f7b490f2e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.505,0.703,9,-8.015,1,0.0315,0.567,0.00333,0.309,0.665,172.089,207842,4
750,94,6Ka8UwLzPlw6YGeglJWVkM,Lonely Side of Goodbye,Magnolia Drive,https://p.scdn.co/mp3-preview/51f6043843efb05908dabb9a77b087583eb2e09b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.646,0.617,9,-7.265,1,0.028,0.722,0.0641,0.222,0.94,142.028,150084,4
751,95,31xHu2X5JsxC4cQTypoJ2l,The Middle,Trampled by Turtles,https://p.scdn.co/mp3-preview/ae6fa4ea2a65ea803ea17d03b55e60626d3ebd47?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.463,0.855,7,-5.171,1,0.0343,0.232,9.8e-06,0.205,0.764,86.051,268413,4
752,96,5DH5PdLCY67GIkjYsfWtNo,Burn Them,Greensky Bluegrass,https://p.scdn.co/mp3-preview/e8819daaad7ff4aed3c3930ff053264edc8b0903?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.584,0.806,2,-4.858,0,0.0339,0.191,0.0658,0.234,0.755,136.687,201227,4
753,97,20EzOEcvFcUi5xvGerRRbE,How It Ends,Mama's Broke,https://p.scdn.co/mp3-preview/b7d35550294a21514c67e4290fee0bc5e192238a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.585,0.354,7,-8.319,1,0.0273,0.827,0.00326,0.0945,0.394,108.029,199840,4
754,98,525ig7YIkCXy8waKTZbfjW,Going to California,The Lil Smokies,https://p.scdn.co/mp3-preview/4b2504b58c184445c534ca6954c11c9c1c5fb58f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.268,0.504,2,-8.654,1,0.0302,0.0361,0.031,0.0868,0.254,168.518,258605,4
755,99,3FoCd8Xnd4oAJMIOgL7Oax,White Lines and Neon Signs,The Wooks,https://p.scdn.co/mp3-preview/bb8b85d7358be6e1f21240721edb5edf79689e63?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.535,0.659,7,-9.605,1,0.0297,0.544,0.0284,0.332,0.714,135.313,202147,4
756,100,51zSWEFaShJCDeeb3tJdQX,Cigarette Trees,The Local Honeys,https://p.scdn.co/mp3-preview/17b206ced75d6f2cee541e0b9daf411b1b0201db?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.674,0.379,10,-8.863,1,0.0402,0.661,0.0,0.145,0.693,125.968,163933,4
757,101,4xsC885WqBl1gS7SbUlZTn,Gypsy,Kitchen Dwellers,https://p.scdn.co/mp3-preview/a8432ed7dd8d509886c090c2e84dcc77b6526a43?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.536,0.627,4,-9.536,1,0.0292,0.41,0.000759,0.117,0.644,90.105,356867,4
758,102,3DKWZiydnz001CmOAz8l39,Cumberland Gap,Nora Brown,https://p.scdn.co/mp3-preview/0fb91e0254f2f00963de5d68c5b23524a477d45e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.512,0.115,5,-24.794,1,0.0449,0.939,0.959,0.112,0.724,98.201,68725,4
759,103,1VjEPwSwv5sfnnXQYEmb8d,Heyday,Lonesome River Band,https://p.scdn.co/mp3-preview/c59eb479b460645230df2899b95a5f29ed9643ab?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.693,0.475,4,-7.977,1,0.0277,0.715,0.0,0.272,0.777,138.945,188774,4
760,104,1VrHFF4DiWd8nlNHAEoBY6,All the Good Times Are Gone,Trampled by Turtles,https://p.scdn.co/mp3-preview/7bfb182f3578f2228bd3f6eaea1dc99216c357e3?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.349,0.535,11,-9.0,1,0.0317,0.634,0.714,0.0857,0.513,122.969,209600,4
761,105,6HoK2GX9eOU256CMrIUowb,How Mountain Girls Can Love,The Stanley Brothers,https://p.scdn.co/mp3-preview/4daa6f487a21d7ce5048654f7f030d36a7204f1a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.434,0.724,9,-7.282,1,0.0322,0.121,0.000369,0.321,0.805,158.681,124640,4
762,106,1ySfSzGtiyRNgnMSe45mvk,Hold On,Frank Solivan and Dirty Kitchen,https://p.scdn.co/mp3-preview/f1db6029019117b18813a48f830a06a403ec04f1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.664,0.625,2,-9.054,1,0.0285,0.695,0.00193,0.21,0.782,139.036,281640,4
763,107,1ap81IwnNa5QeuvMMnbZfu,Trains I Missed,Balsam Range,https://p.scdn.co/mp3-preview/c16a30da4dfe782609cb9edcc4bd620ea7b3b387?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.562,0.534,11,-8.125,1,0.0313,0.772,5.05e-05,0.126,0.504,93.12,228853,4
764,108,5D4yWRy2TXUujlb0KuxujZ,Reuben,Flatt & Scruggs,https://p.scdn.co/mp3-preview/1dbfa51500315776b1dc17c27859912b666bc01a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.404,0.685,2,-8.69,1,0.0288,0.157,0.35,0.264,0.909,134.839,120320,4
765,109,6c1kJKEioR8lBjjaKbicRR,Maggie's Farm,Mountain Heart,https://p.scdn.co/mp3-preview/f9d0924d65cfa9b5a51af08f547b497a5dbfe951?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.725,0.528,0,-9.4,1,0.0281,0.483,0.0,0.173,0.604,112.874,213333,4
766,110,1xRgiVZdboVguGvZfFtAxr,"There Is a Time - Recorded at the Mecca, Los Angeles",The Dillards,https://p.scdn.co/mp3-preview/d385372eb0880bbb3794ad3fd31732d0bf5afc23?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.454,0.601,2,-10.888,0,0.0341,0.272,2.76e-05,0.923,0.689,132.614,168720,4
767,111,2yWj6P3Ldax9Xj8Em2VMC7,Abigail,Chatham Rabbits,https://p.scdn.co/mp3-preview/ccb3437e4e049aadd340517b6fcc79931b866a72?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.649,0.604,3,-7.159,1,0.0302,0.789,0.0,0.126,0.786,113.019,197500,4
768,112,30sRAEKuzybaAvhjEBmppp,Time > Breathe Reprise >,Greensky Bluegrass,https://p.scdn.co/mp3-preview/f2a615ef8d4f81734ea6b490fbb2cb96336508f4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.405,0.756,6,-6.361,0,0.0307,0.142,4.03e-05,0.638,0.606,133.379,338240,4
769,113,6IIhAAslHaT2mJtqRq3Dpi,Dancing in the Moonlight,Yonder Mountain String Band,https://p.scdn.co/mp3-preview/6d9d9ec937f1d327692975a88186321676a28b11?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.681,0.575,11,-9.925,0,0.0302,0.623,4e-06,0.171,0.797,140.023,174413,4
