,class,song_title,artist,id,mfcc0,mfcc1,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc2,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc3,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9
242,traditional,When It Rains It Pours,Luke Combs,1mMLMZYXkMueg65jRRWG1l,0.7130658,104.09298,-7.899156,14.434821,-10.032475,10.383981,-10.504878,11.318558,-8.484011,6.128736,-4.298376,5.8676353,-17.77648,-9.303705,2.0529206,-7.3599463,1.6765057,-1.8632665,5.4946184,-1.7516572,0.08106983,-4.6710067,0.70414406,35.09038,-0.106279075,0.16362298,-5.4607396,-2.6186965,-3.3334477,2.349218,2.0751064,4.337038,0.49975866,-3.5104074,-2.427407,19.30598,-8.868804,17.450132,-8.727845,14.146879
243,traditional,King Of The Road,Roger Miller,3XG7bMVcMWLIn2k9jLAaAt,-152.89699,126.63968,-0.69963837,6.602354,-4.0458336,4.428662,-5.580627,-0.17662634,-5.265777,-1.2297333,-1.6656313,-3.6583056,-30.314041,-0.9631458,0.5954464,-2.124253,-5.3499837,-5.1049004,-6.67701,-2.352299,0.7449286,1.4033055,0.57708687,40.881893,-0.99339384,0.02348519,-0.30768663,1.6983219,0.048534334,-1.0386226,-2.1996646,-0.8671967,-2.44835,-2.4644418,-11.898844,7.8762608,-13.598143,8.652023,-15.733125,10.543229
244,traditional,Come Back Down,Flatland Cavalry,2OmdWZzYSufueUptTzGven,-25.553526,78.21664,-11.494179,8.618802,-10.200167,9.634752,-11.260106,6.955305,-8.468722,5.351681,-12.798875,4.9745164,-11.780276,-7.862056,3.2826023,-7.9610963,1.8886138,-8.991764,2.1082091,-8.156566,-3.317529,-4.8361583,-1.2931377,48.70396,-11.057647,-1.488411,-2.4811378,0.63870627,-1.4907207,-0.00581511,-2.4399507,-2.6121573,-7.419215,-2.5626366,-4.403454,17.889776,-6.5192885,22.054274,-2.7665498,19.590948
245,traditional,Twang,George Strait,10Jl8nC5i4idX63nUk3mRj,-3.3117611,113.64609,-12.752694,9.575674,-5.4171543,6.655768,-10.153442,11.37181,-9.26735,8.38206,-4.356326,2.6814158,-26.46797,-8.984341,5.4320846,-5.9734416,2.920027,-2.978579,2.865334,-7.539379,0.33459786,-5.079618,2.2395418,42.23783,0.28454927,2.6484187,-3.8818858,-1.8397304,-1.692147,0.93560886,-3.2426395,-0.16610521,-0.4484478,-0.2903911,-0.84092015,10.388904,-14.05214,11.4187565,-13.801694,16.824419
246,traditional,Honky Tonk Mood,Cody Johnson,73fgJz7hXYuMeehXPhCZcJ,12.537386,110.96596,-12.6379795,8.295448,-9.687144,5.8348427,-9.494884,10.147058,-6.7753334,4.1714525,-8.262504,4.8793125,-30.173475,-7.783288,4.7740135,-4.5022154,0.9799637,-7.433612,0.42350763,-3.8036063,1.1354508,-5.3988895,-0.12725623,30.91513,0.4952195,4.0352,-0.09015625,-3.5112839,-4.576563,-3.501612,-5.5880113,0.48277023,0.17719603,0.18620045,-4.717303,14.844933,-8.901122,21.025986,-9.535507,14.113434
247,traditional,Southside Of Heaven,Ryan Bingham,0qCQg5TkfBfkTsQP3IhAmC,-115.44714,102.32167,-8.6231,11.961546,-2.982348,10.84035,-2.0182412,7.5894465,-6.8768215,5.098112,-6.6567116,2.3331225,-16.578419,-9.859069,0.11744726,-6.452424,2.6590095,-1.9468839,-0.36474252,-9.36053,-1.0310841,-1.9760836,-5.816567,33.935726,-7.441071,-8.969066,-3.3077607,-2.5992332,1.9941537,-0.115188524,-3.194198,-3.5621948,-5.4430847,-4.1773705,4.4238563,23.52193,-9.669664,12.693355,-5.5646067,10.211587
248,traditional,Fire Away,Chris Stapleton,5j4hSQH0KaAc8f6cimnXIT,-96.890854,121.807045,-6.638957,11.590988,-6.323344,2.8835955,-5.9071493,5.4725924,-7.739666,7.350725,-0.5675703,4.458962,-28.690895,-3.5875263,3.1338298,-1.0210433,0.43628308,-8.899198,-4.481684,-4.955775,-1.6669309,-7.718866,-4.211837,40.347485,-2.6020684,2.5998008,-1.0411884,-7.8748956,-7.5976577,-6.0347805,-6.326342,-4.4609365,-3.4872684,-0.8360231,5.174921,16.67155,-0.37367824,13.494347,-2.3479302,10.22496
249,traditional,I'll Fly Away,Randall King,2Rk8fztS3B4ozeNjKtirHb,-58.890602,128.61676,-10.091753,7.6613345,-7.1090508,0.9331188,-8.856922,10.433684,-9.738931,9.525164,-3.7939517,3.5413103,-8.381772,-3.2560704,6.0096803,-7.8686137,-1.2684298,-5.4780593,-2.278476,-2.4535105,3.8331997,-0.15837526,-2.468069,33.278126,-4.796752,0.062743574,2.799447,1.100719,-2.3441386,-5.2843547,-4.8802133,-4.7952304,-1.3987956,1.0153408,1.2046803,14.1557,-12.769918,9.555587,-8.117102,10.45134
250,country_rock,Fuss & Fight,Koe Wetzel,0NCnQYoe5YdxFjJQgEM5rX,6.8129807,99.20165,-6.4410615,18.419138,-3.5988426,11.740805,-5.7234893,7.320469,-7.509294,10.657863,-1.4645094,0.35638154,-28.626814,-8.559849,9.450051,-0.9113395,5.660145,-1.7062559,1.2570952,-3.9516997,-1.2774576,-2.3987868,0.38564715,37.3858,-0.23442276,0.8648916,1.3361044,0.20980896,-4.398679,-0.9056238,-0.5329792,-3.6695912,-2.966634,-2.4679024,-9.889471,19.559752,-15.364635,23.171988,-6.2206903,22.06292
251,country_rock,JACK,HARDY,189D3XLBjj2YTCTD6QKdJY,26.620108,99.075,-4.1764393,13.252754,-4.957601,6.76996,-6.717891,13.527132,-6.721725,9.799274,-4.2601547,2.1059444,-42.169113,-10.185791,-0.17558241,-6.57797,0.8847027,-4.4721937,0.21275552,-4.4947815,1.6688136,-4.891475,0.038255155,41.65251,-2.0196226,-0.051156532,-3.3056278,0.21234842,-0.08338065,-0.6501336,-4.218426,0.7913654,-1.2397696,-1.1657388,-17.552145,22.209719,-6.4486294,23.79113,-1.837235,15.143849
252,country_rock,Outlaws & Outsiders,Cory Marks,4NJjWHBLbon4OjbCfVMWkh,14.301063,91.880516,-8.504951,14.591789,-8.482544,8.214148,-9.50921,7.99651,-11.058402,5.358152,-8.207276,3.0907824,-21.375395,-7.560345,6.3697867,-5.156213,3.0275505,-7.71298,0.115438335,-5.545482,1.2609609,-4.562661,0.37903842,22.823711,-5.6103015,-1.400536,-5.7389603,-2.1734593,-4.1816034,-1.6153221,-6.4142346,-2.4671555,-3.0080462,0.7313889,-12.0462475,17.60436,-13.038685,15.471623,-8.737969,15.196415
253,country_rock,Waiting for the Thunder,Blackberry Smoke,0Rxgdpe1zgZ6ZzHgxSaYEJ,-15.647849,86.14838,-11.301646,12.619649,-8.627402,7.686827,-9.717593,8.035197,-9.094514,7.2495656,-4.5696926,3.4005442,-17.106684,-7.0845037,5.380303,-6.6022873,-0.30706343,-8.383515,-1.0392321,-6.8580055,-0.7244875,-4.8527293,2.3557425,41.100708,-4.107365,0.6771547,-6.2497296,-3.6325707,-3.3522646,-1.6173954,-2.3403258,-0.29074842,-1.5957073,-0.67179686,-11.017956,20.178059,-12.0951605,16.9434,-11.867127,16.694208
254,country_rock,We Ride,Bryan Martin,4ua94LvtGZlGsZVlvMJCUS,16.628845,84.38239,-9.891994,15.462168,-9.8257475,11.449011,-6.7497015,12.579376,-12.047774,5.281451,-7.102548,-1.2172738,-31.377993,-9.465859,6.2567344,-5.7732263,1.7022195,-9.499478,-3.491711,-5.642192,3.2151194,-2.2249286,0.4593689,30.168455,-3.268044,1.6337223,-3.5216923,0.7542449,-4.073591,0.42534858,-5.8970537,0.15667248,-2.1484,-0.22512273,-6.899919,22.643602,-7.5696006,26.78281,-8.102571,17.071068
255,country_rock,SOLD OUT,HARDY,3I56OBwJkDAyt9L00c8ois,27.2396,95.48692,-8.418746,13.032013,-7.8167057,10.112881,-8.618939,12.522402,-9.06623,9.277234,-6.8747,1.2683295,-29.950573,-11.038585,1.618757,-7.44902,1.6968824,-3.9381807,1.7573427,-4.5064726,5.491458,-5.7925577,-1.5046384,45.762325,-4.361232,1.2266831,-2.5848253,-0.35168186,-3.0084403,-1.9959966,-4.7795396,0.005891717,-2.4281483,1.1454277,-13.046847,19.054241,-9.273415,22.601126,-4.3131795,14.141709
256,country_rock,Whistlin' Dixie,Randy Houser,372rbkxOwppdwGBF0wDXow,-21.686811,90.06977,-9.141436,13.278018,-9.528349,10.28401,-8.94871,4.1046114,-9.874733,7.5319967,-5.395578,8.11883,-29.89858,-7.3841896,2.465483,-5.212101,2.8349748,-4.295569,1.8146588,-4.6667323,1.7632111,-4.415362,1.0958012,45.23801,-1.2290027,1.4798102,-4.7417326,-1.7454698,-3.6315594,-1.4850984,0.54432184,2.1233108,-3.1151187,-2.9525049,-5.082473,18.931316,-7.0156713,19.263088,-12.43059,15.158717
257,country_rock,What Was I Thinkin',Dierks Bentley,0r8iDf65NHgFgZOGLwj5r8,-9.552906,105.82552,-10.28255,12.902749,-8.126734,9.3613825,-6.5358715,9.67681,-10.356255,7.9324646,-6.6500416,3.5223284,-18.427046,-8.619678,2.0619128,-6.940986,4.002502,-4.6612463,4.003095,-1.1740181,5.650808,-1.2433997,1.5813348,35.768448,-4.0110974,-0.025207141,-1.6602415,0.37713343,-3.0143948,-0.104854055,-3.6007047,0.113213226,0.24898435,1.6925201,-10.863971,13.844432,-7.0753274,14.504072,-9.179644,16.763903
258,country_rock,Don't Come Lookin',Jackson Dean,1vscizuuPwkwC1cc5N5KQV,-13.430013,113.27736,-6.539073,13.955042,-7.6632795,6.034872,-7.520895,7.5343156,-7.615437,5.5524564,-3.0381472,1.918716,-28.354622,-6.333746,4.902718,-2.2405846,3.5218642,-6.1254783,-1.1591915,-4.10652,0.752621,-2.7757244,-0.9543337,38.344223,-3.3089523,1.8037003,1.2826993,-1.1468321,-4.5004716,-2.927334,-3.2477105,-2.0948262,-4.5531826,-2.9243188,-6.658017,24.798994,-8.273471,18.119402,-1.532225,17.174082
259,country_rock,Shoot From The Hip,Brothers Osborne,4F880Aeo2WO7N0lULjWgzm,1.0733345,103.20847,-7.3360357,12.892274,-3.6959777,11.338625,-4.6163077,8.814712,-8.830044,5.523173,-4.4959435,6.8273134,-19.468645,-5.994208,7.857844,-1.0421587,1.865163,-7.1091375,0.5045905,0.4008843,7.6184497,1.4913435,1.0268248,36.990322,-1.6599395,3.0304418,1.2451352,0.83012927,-1.9784846,-0.5554361,-1.511708,-1.0356565,-2.3963382,-0.82811403,-11.233535,18.943888,-11.990952,16.932096,-8.201926,13.353443
260,country_rock,What Do I Know (feat. HARDY),Robert Counts,2SncBUzb3UsejCoo4NHhtk,0.7748896,98.930695,-6.2420173,15.675146,-5.8407264,10.030063,-7.2255254,7.8890243,-8.529602,6.499899,-6.0180964,6.402234,-17.16783,-8.24195,6.727128,-2.9991546,6.3136997,-3.4568892,3.456395,-5.448697,1.4706173,-6.263281,1.3557987,38.953392,1.6928126,3.179683,-1.930488,-0.51897293,-4.3765936,-1.453373,-2.8747256,-1.0213332,-0.58734,-0.56123817,-7.7080894,15.821385,-5.8105917,18.169006,-8.716906,14.467443
261,country_rock,TRUCK BED,HARDY,73NzYbpaYvQ7JfpjztFESL,-25.394535,107.67219,-3.3593426,20.525759,-11.259753,10.48159,-3.9554622,6.7903748,-4.593635,10.874695,-4.038569,12.043274,-6.847155,-6.807865,6.401748,-5.700229,3.8534853,-4.5997744,3.7707307,-4.559065,2.0785398,-3.8042378,2.7119863,32.419147,0.527155,4.60484,-2.5240839,-0.48582077,-1.0511258,0.2518436,-0.41063,3.137902,1.4369055,3.5531101,2.628085,22.12795,-3.7493527,9.539167,-0.77558476,14.726284
262,country_rock,Better Off,Hayden Coffman,5KcBudCONtFGSI4c9YAH5u,25.58221,81.23924,-6.029294,9.533618,-11.787655,12.156443,-10.497284,6.2450843,-12.179481,5.294427,-6.8127656,2.3865366,-27.595156,-13.212994,3.1836588,-7.215099,2.8360665,-8.292497,2.8190894,-7.182934,1.8427644,-7.132664,-0.9308214,31.319487,-6.841388,-0.34893438,-6.3551984,-0.60754055,-3.0046358,2.7006426,-2.9031556,-0.548894,-3.3742256,0.8435902,2.2693803,22.421644,-10.988273,26.3952,-10.328883,18.624651
263,country_rock,It Ain't My Fault,Brothers Osborne,08wJ1B9yu9sPeoRa5fbpr3,-7.817856,91.64154,-9.248083,10.67721,-6.83152,7.8647876,-6.195864,11.46591,-8.009479,7.481564,-7.4657755,2.6150818,-34.434258,-6.449193,7.439219,-6.2728376,2.1294868,-6.4263134,0.9291603,-4.5205398,0.78182477,-5.140173,-2.1385584,39.421143,-7.139558,-2.9323924,-3.0834644,-1.0751474,-3.358643,-2.9146554,-2.5212755,-3.8283331,-4.2334905,-2.8803148,-6.3369412,24.598127,-2.453204,14.723871,-7.133532,16.096447
264,country_rock,Flatliner (feat. Dierks Bentley),Cole Swindell,0WyFpxYlBCgH1gMXd26OOr,32.224754,79.24095,-6.2941766,17.120434,-7.5958786,11.171828,-9.787502,9.478012,-11.078179,7.198835,-7.065357,3.3357174,-2.503164,-8.8429575,6.873445,-5.8596106,5.778608,-2.4964473,5.982407,-6.5299816,0.78854793,-5.977261,2.0237303,35.68074,-3.860068,3.6697087,-6.367212,-0.5980451,-1.7265358,2.389469,-5.568779,-0.7025492,-0.7758819,1.3292061,-0.5010851,22.33494,-5.9835362,19.152477,-12.251909,19.464222
265,country_rock,Poor Everybody Else,Carrie Underwood,5EdBMq8ChkcIhegMPzVWCT,19.163351,75.30428,-6.323439,10.009629,-10.016589,11.300033,-3.9442563,14.717587,-2.6342392,6.4928503,-12.475137,6.1585555,-11.799498,-8.445577,6.239395,-5.363093,2.4875643,-7.233893,2.0754673,-6.238282,2.7336788,-1.9029813,3.864484,33.880997,-3.4849336,-0.38984567,-5.4963946,1.1287105,-4.5599256,-0.015879344,-3.924578,-0.47905728,-3.2086878,0.79647684,-10.591807,23.708364,-9.511442,23.658182,-0.33942658,18.630014
266,country_rock,Fire On Wheels,Kip Moore,2EuSpBqoWsE5ohMBCXXUHO,-11.428969,97.92401,-7.9430213,12.160743,-7.602312,7.6648016,-6.957659,6.7844844,-10.473351,7.3981247,-5.715766,3.9838655,-17.948395,-8.443545,2.2186077,-5.9682593,2.6029868,-4.4252625,2.8367875,-4.808851,0.23916678,-5.2802687,-1.1836382,29.649094,-3.811491,0.18348876,-4.9276814,-1.094285,-1.7917455,-0.47484684,-3.372418,-1.2599528,-1.238152,-0.32541645,-8.288927,18.19202,-13.569462,17.574635,-10.788244,14.084111
267,country_rock,Devil Always Made Me Think Twice,Chris Stapleton,3olGkpomYOWwRZsbFTZqiX,-49.858902,111.87558,-9.49775,12.315992,-6.4843826,11.2282,-7.967386,3.86785,-10.008396,7.2650704,-2.9749603,5.4763293,-13.691907,-6.667292,4.2471414,-5.3960276,2.5187323,-4.4556856,1.3339279,-3.6935434,0.861077,-3.6932104,-0.8667588,40.01805,-1.750048,-1.580994,-2.8788435,1.6893847,2.585016,4.0643053,1.9365947,1.519185,-0.6290373,-1.5623333,-6.4938884,24.020672,-5.0298805,8.108954,-9.894568,11.076806
268,country_rock,23,Chayce Beckham,2ixkIrn45mNfdLDLHuyfRt,-26.356693,109.513374,-10.71572,14.860959,-13.181122,8.774923,-9.757422,5.355026,-11.566561,4.033097,-7.6072497,-0.024056839,-14.414483,-6.411864,2.4862995,-4.2314363,0.39406002,-4.6597295,0.62539685,-3.4343688,-0.03863374,-1.5974618,-0.32061824,27.289461,-4.3632684,-1.7989912,-4.2402067,-3.8586185,-3.6407626,-2.2655447,-4.7722397,-1.2443353,-2.2920108,0.6488719,8.545241,18.56372,-7.574003,15.362677,-9.406736,9.453334
269,country_rock,Boots On,Randy Houser,7K4VxvIXXbDbaVn6ARbch1,-6.5648212,97.249374,-9.4702835,13.352893,-11.169483,7.238746,-10.246545,7.2988114,-10.949327,8.454255,-6.254223,5.231758,-35.33726,-9.631113,3.1267133,-6.407893,0.24399091,-4.749861,4.475308,-5.4517508,0.6875263,-6.954144,1.8424373,43.197056,-3.5479777,0.62120533,-4.733705,-1.8273677,-3.4271576,-1.3635381,-3.8793163,0.6419579,-1.80144,-2.08277,-3.8218544,12.662968,-10.43635,20.5229,-10.254169,14.723468
270,country_rock,Hard Out Here For A Country Boy,The Cadillac Three,0Mt1EgjhezhBXd1WUmsWhn,6.097291,74.02404,-1.5878944,16.86078,-4.4821696,11.852466,-11.608794,7.7714224,-7.3531847,6.5310497,-5.467614,6.0981984,-29.807074,-8.108575,4.757811,-4.870065,2.667695,-8.602289,0.79350245,-6.0722055,1.4957327,-6.870404,-0.547546,33.608692,-2.9072242,0.95837885,-5.409776,-0.72999614,-2.1019,-1.1537914,-2.979869,1.4171828,0.35019016,0.63261044,-20.876251,23.098745,-4.903961,16.657927,-4.5779037,15.636644
271,country_rock,County Roads,Elvie Shane,6i0VZ0uDSkj669YuEi1oa3,32.983604,90.606766,-8.515844,13.901626,-7.6916256,10.253187,-11.020972,7.1002655,-9.246515,10.931915,-4.968892,8.301152,-28.19999,-5.635717,4.4459486,-3.2835023,3.3256178,-4.777922,3.372877,-6.1037383,1.3671645,-3.5367405,2.754323,25.508629,-3.6713035,-0.7956236,-3.8806984,0.57241243,-0.3358155,-0.65260744,-1.5130941,2.3360353,0.21525824,-1.1666186,-8.72004,26.928183,-7.668276,22.667877,-7.547969,15.165855
272,country_rock,Frogman,Whiskey Myers,0tZIR4O5WX47JBC1TCcxxY,16.915323,98.960655,-14.328034,9.216417,-8.567065,9.573671,-10.916108,8.745906,-6.14353,9.285136,-7.2832513,5.20282,-45.497566,-9.811167,5.108378,-5.8471756,1.2549771,-5.506507,4.421951,-6.3607388,-0.73092914,0.27012196,1.0579869,20.588034,-7.554778,1.9986213,-4.078214,1.4318143,-3.6801562,-1.5505006,-1.6715016,0.2744957,-2.0383132,-2.0444021,-14.890924,20.30991,-10.63522,18.79811,-12.120416,13.333738
273,country_rock,Days of Gold,Jake Owen,5ETe7SElBIgm2NAZY3SpX4,-27.714367,95.35823,-7.4522467,15.063399,-9.214322,8.089663,-8.87364,10.515944,-8.315469,10.434087,-5.883483,5.5949254,-25.619745,-4.3356576,7.7423463,-8.007241,1.6551327,-6.7451196,2.8158965,-3.8388822,4.280927,-3.6977985,1.7423886,34.40966,-2.437108,3.0716922,-0.6180548,0.106778264,-2.666873,-0.55509627,-3.3587658,0.60892063,-0.22856285,1.5009402,-14.476133,16.985775,-14.01977,13.8085,-10.217097,17.970848
274,country_rock,Right or Wrong,Read Southall Band,2quBiVjw1oY14H8fgW78as,-21.99564,104.53239,-6.101691,12.134939,-4.1188087,10.340497,-3.72775,7.590433,-9.739111,1.4059567,-5.6487126,0.27980492,-29.502691,-6.9999714,1.1617916,-6.226375,0.89919806,-2.350508,0.825755,-3.3150027,2.6404164,-2.8295054,-5.1707864,48.1958,-8.416804,-1.9027116,-3.2039964,-0.26938084,-6.1132073,-6.102937,-6.8315997,-1.6218226,-3.297632,-3.5082839,-13.918072,22.129683,-11.611484,17.076048,-6.1889677,12.516437
275,country_rock,Second One To Know,Chris Stapleton,0oTGa77jJ1H5joTG5SvxFj,-19.99643,109.854294,-10.79414,7.746793,-4.0835023,9.069178,-8.545774,5.4311175,-9.256665,5.9714637,-4.5439053,5.734852,-32.09453,-6.5189567,2.1824017,-5.1947865,2.5776713,-6.534441,2.416598,0.20879316,4.073788,-0.79929787,-2.1668406,43.80591,-4.5299864,-1.8499,-1.8790076,0.07689039,-4.173891,-3.1625555,-1.8772899,2.6309829,-0.51391065,-1.7675464,-7.9937,18.005135,-8.443722,14.201444,-9.741817,14.904575
276,country_rock,Y'allsome,Pryor & Lee,36aPwIgCEOfeRSmIgDypWQ,7.165863,112.720894,-6.3558598,11.693051,-9.161881,7.762618,-8.257544,7.450016,-11.145135,5.68368,-8.329036,4.393763,-25.052774,-6.64058,6.471675,-5.1523914,0.10827308,-7.5195827,-0.01098595,-4.356413,4.6340485,1.2260549,3.0826678,38.24587,-3.3990557,-1.8499389,-4.096742,-1.9523302,-3.3282082,-2.4353561,-4.020332,-4.1333613,-2.1923568,1.9109117,-2.7701004,14.02745,-9.400039,18.516762,-8.929784,13.674808
277,country_rock,For a Beer,Taylor Phillips,1e6l0mH2m4zBJxrnZLIwo4,-0.66853595,100.885895,-9.737008,14.598176,-7.7376027,11.279681,-5.741034,8.505401,-7.999141,7.6804614,-9.382757,1.669639,-23.761797,-9.844067,1.6508921,-8.565023,3.0730329,-3.732916,2.911015,-3.4458778,3.2643158,-3.979753,-0.5052784,35.170338,-4.9698043,-0.89638764,-4.291793,-3.406793,-4.350348,0.6327146,-2.6455271,-0.3692173,-3.4134746,-0.71905327,-3.7274475,15.80948,-15.535555,18.230104,-10.167006,14.388306
278,country_rock,Up To No Good,Warren Zeiders,1ONzSL8Plw5xoFmmDPl0zA,9.302136,90.43547,-8.5611,12.786874,-6.652968,11.036823,-8.146471,9.670498,-8.105537,5.098832,-9.256404,1.7064874,-24.251623,-2.07371,3.729886,-8.648323,4.8919373,-3.5750926,1.3399779,-2.9033382,4.9197736,-1.852283,2.3460686,38.494205,1.077367,2.9356463,-1.5821705,-1.0910593,-2.5038345,-0.71554303,-1.8620722,-0.5404048,-2.3809001,-0.38685614,-5.1271048,23.35471,-4.587671,18.706882,-15.359528,13.0721445
279,country_rock,4 X 4 Play,Blackjack Billy,6pMR5gZyVQQFIzh0NAvX41,-36.683006,97.54014,-6.828143,11.490318,-6.6939173,8.223032,-7.827165,7.73248,-8.570285,4.354482,-8.139341,4.338707,2.3425608,-8.881189,2.4057877,-6.072232,5.8567414,-0.1841115,0.38790524,-6.255218,0.990366,-6.8338976,-3.4092693,40.402084,-5.638874,-1.2888025,-4.4874897,1.2093215,-2.0668604,0.079342395,-2.3068604,-0.34920487,-2.4788103,-1.6587131,-6.808722,16.577436,-8.775168,16.60091,-6.256793,17.701092
280,country_rock,Payback (feat. The Cadillac Three),Ryan Hurd,0MDFaaKSyNrt4aZtJvqirX,29.340569,96.003784,-11.707976,17.227533,-7.729911,8.984856,-5.861873,6.777075,-7.560157,5.922987,-6.793569,0.18602817,-20.519272,-10.612405,5.074112,-2.3650203,6.7006006,-5.1398654,1.0995893,-3.9545891,0.7425233,-4.263811,0.6744059,40.291462,1.3736598,3.5799541,-0.4128865,0.6960278,-3.7065809,-0.3327683,-2.7560635,1.2514962,-1.6635807,-0.20583917,-7.901035,18.05667,-16.87455,21.151152,-8.582142,15.019578
281,country_rock,Let the Rain Come Down,The Steel Woods,7aQWQSrLhPuRbHUewe6HLB,-12.629476,100.45839,-10.372135,12.152713,-2.9771192,5.7664413,-7.392856,7.3395224,-12.7492,6.2726946,0.22316527,7.444836,-31.020445,-6.7862287,0.79907167,-2.0673687,3.214805,-0.5649194,3.5042,-3.814468,2.5507982,-4.4179173,1.2705333,41.816685,-2.8603556,2.3697586,-2.4631553,2.2018602,-5.341519,-0.5940775,-0.69916385,-1.7276139,0.2156955,0.13247038,-8.386062,19.94983,-10.762582,19.59114,-9.770049,19.215288
282,country_rock,Fall In Love,Bailey Zimmerman,5gVCfYmQRPy1QJifP8f5gg,-3.3352232,114.52453,-14.840391,11.4264765,-7.2456613,8.798292,-7.2325616,9.326971,-8.194611,4.7378793,-7.178566,5.9512987,-15.583075,-3.5138054,3.5928385,-4.3975163,-0.4747691,-2.9809606,3.7802742,-2.8093603,2.9630797,-5.669685,-1.0412598,26.199213,-2.555044,2.1529791,-2.9245026,-0.5067365,-3.8041773,1.0213612,-2.1543252,2.9232106,-1.210528,0.29517975,-14.721734,19.185408,-10.453111,15.152353,-13.978795,11.842892
283,country_rock,Blame It On The Double (feat. Tyler Connolly of Theory of a Deadman & Jason Hook),Cory Marks,5u0VRvkQ9iklgcVw631pJu,28.746378,97.51998,-10.671594,14.955399,-12.228384,4.1098795,-12.194323,8.066558,-7.8254886,6.6223364,-6.4453154,5.004896,-38.74811,-9.537521,4.9771714,-4.875386,3.3937147,-7.245338,-0.4917383,-5.664733,2.6202009,-3.3940423,-1.3038669,38.670097,-6.2515583,1.4184477,-2.60804,-0.7433368,-3.5959227,-2.3319023,-5.556473,-0.9011751,-1.6692972,0.7271711,-13.029943,18.8547,-4.721676,13.41521,-8.106949,11.512984
284,country_rock,5-1-5-0,Dierks Bentley,2WKCH4ISejDV9ad7iPp5XU,-0.4061595,112.24192,-8.301394,14.055352,-6.324861,10.995475,-4.429864,11.318402,-10.078693,7.986229,-6.51984,1.9814624,-26.70127,-6.548292,6.2447276,-5.804058,3.8271537,-2.4198844,6.3601465,-3.476379,4.3048096,-1.6151239,3.234556,36.747013,-0.2622008,1.472537,-4.132532,-0.34267527,-2.6177402,-0.114625335,0.7558177,3.2617652,0.0067609665,-0.73414636,-7.8371973,15.42836,-12.376302,15.523453,-8.827351,12.157478
285,country_rock,Can I Get an Outlaw,Luke Combs,7vVsDu0gTg6oZtrKy7pXcW,-4.741873,102.89751,-10.858043,8.72117,-10.135197,9.835613,-9.789404,6.659186,-11.641099,2.3672655,-5.438939,6.5507927,-27.46003,-11.464331,0.7939099,-4.4561944,1.0977272,-6.102937,3.9974287,-4.6631055,1.0440668,-5.54123,-2.72461,38.8613,-4.3249063,1.2045088,-3.522352,0.14139521,-0.6820486,1.8415157,0.6556732,3.8961568,-1.7981497,-4.1417356,-0.83534527,22.101486,-11.110754,20.017189,-7.1490526,12.456833
286,country_rock,Midnight Train To Memphis,Chris Stapleton,6tInq1Sn2eehdsQGA9Aafh,-26.111198,114.85787,-6.258435,12.598339,-7.3527384,13.374173,-3.151896,7.5838876,-9.126507,4.0720525,-3.4255636,2.3399777,-25.670784,-9.016458,1.984854,-6.056827,2.0845652,-7.0718,0.31288037,-4.3108764,2.1777463,-0.545526,-3.3395195,32.270187,-4.6154847,-1.5950478,-4.3224635,-3.1144514,-2.1814716,-0.99581444,-3.8876069,-1.7656144,-2.381915,-0.5724872,-5.2871532,24.405901,-16.593678,18.096111,-10.772095,14.651424
287,country_rock,Shoot Me Straight - Radio Edit,Brothers Osborne,0ya80Qhw7hgeJp2L6zvxcj,8.50224,91.112946,-7.009851,13.582579,-8.090505,9.005886,-7.980749,7.92884,-7.8377266,6.512159,-5.394676,4.8079257,-25.957188,-8.630735,-0.14064172,-7.7620406,0.080130234,-3.5919042,2.3242502,-2.4606845,1.4720434,-5.2212253,0.014085268,37.419346,-3.4277813,-1.5416582,-1.6942059,-0.083712436,-2.352656,0.33051232,-0.92242676,-1.0094665,0.30780116,-0.662091,-12.171338,21.619446,-11.132854,18.36487,-7.6246433,16.235628
